MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction
whq+N197+E57	19.83901	15.74682	1796.28	3463.08	0.5997
whq+N232+E105	19.67285	17.29439	1781.58	3321.64	0.59846
whr+N125+E145	19.03038	15.46867	1771.33	3369.54	0.57276
whr+N167+E48	12.09637	8.57816	1944.4	2263.56	0.24236
whr+N179+E160	14.04499	10.13256	1961.72	2869.14	0.42464
whr+N232+E30	14.68585	11.55584	1906.69	5275.43	0.60576
whr+N289+E31	24.62074	21.49502	1417.2	3889.58	0.70542
whr+N290+E133	19.59166	16.92194	1767.95	3356.2	0.57192
whr+N290+E26	15.74479	13.72392	2061.92	3056.21	0.50578
whr+N290+E34	21.61079	20.63784	1627.42	3811.03	0.62438
whr+N308+E130	14.93586	13.1406	2011.37	2974.88	0.43654
whr+N356+E70	9.7533	6.62954	2214.96	2681.42	0.24578
whr+N442+E150	13.59836	11.14076	2174.33	3578.59	0.45692
whr+N481+E173	7.75443	5.54199	1598.86	1571.78	0.145
whr+N508+E212	9.90413	7.12223	2040.9	2141.07	0.22328
whr+N553+E162	12.78627	10.7232	2181.56	4198.47	0.455
whr+N554+E66	13.816	12.32269	2003.58	3000.58	0.49292
whr+N560+E138	15.4927	13.13136	1994.74	3518.3	0.4467
whr+N622+E128	10.15928	7.41595	2072.78	2210.91	0.23172
whr+N628+E3	20.01375	18.29441	1770.3	6052.93	0.65166
whr+N92+E136	18.87274	15.58891	1649.45	4023.03	0.64762
whs+N308+E162	19.05994	18.43753	1658.59	1676.84	0.39204
whs+N308+E16	24.26648	23.69193	1539.76	2144.17	0.4703
whs+N308+E84	20.00241	18.9331	1279.16	1417.52	0.3418
whs+N356+E232	26.10905	23.66593	1553.35	4462.9	0.6141
whs+N400+E113	34.93222	34.58056	1274.3	3063.28	0.71166
whs+N400+E216	17.52577	16.70332	1850.26	1890.51	0.44018
whs+N421+E232	33.66965	32.90383	1418.6	3152.01	0.67596
whs+N554+E11	29.94647	29.24459	1404.57	3997.57	0.6598
whs+N554+E31	34.89907	33.77082	1217.32	4418.9	0.74988
whs+N691+E211	22.83431	21.90603	1660.37	2714.05	0.47854
wht+N102+E146	13.49986	9.8089	2002.86	4302.53	0.5001
wht+N134+E99	18.75325	14.68574	1446.01	4157.97	0.69816
wht+N179+E213	15.0621	10.55433	1814.8	3417.79	0.48522
wht+N234+E94	13.7859	10.93878	1990.89	4820.7	0.51902
wht+N265+E141	13.85942	10.95962	1946.09	4090.94	0.51906
wht+N268+E69	9.61634	4.83445	1998.57	2075.65	0.21468
wht+N286+E27	9.53992	4.62301	2369.83	1967.46	0.25036
wht+N287+E81	11.99656	9.58693	2108.16	3451.41	0.45802
wht+N343+E38	13.28498	10.00407	1952.33	4115.81	0.57612
wht+N354+E18	10.09461	7.80889	2077.33	2279.4	0.35728
wht+N356+E203	16.5963	13.3539	1705.54	6659.22	0.63662
wht+N422+E232	17.23601	12.38189	1871.87	4516.88	0.57636
wht+N442+E19	6.98946	4.75249	2344.8	1715.87	0.20052
wht+N447+E110	18.23999	13.78078	1630.07	5709.3	0.65042
wht+N447+E141	17.30426	12.13556	1763.3	6050.77	0.61904
wht+N508+E177	10.93859	6.96351	2273.8	3602.35	0.3364
wht+N508+E180	10.81295	7.60509	2125.75	2857.62	0.33266
wht+N533+E15	9.67867	7.12996	2224.88	3216.76	0.3416
wht+N533+E86	11.35996	8.4263	2155.43	4146.75	0.38528
wht+N589+E6	17.31491	13.34689	1646.82	4731.59	0.65866
wht+N628+E97	19.6312	15.75536	1546.41	7390.63	0.70592
wht+N691+E69	8.38583	4.42143	2066.54	1773.29	0.18804
whu+N278+E175	14.49569	13.25842	1923.39	1939.53	0.35952
whu+N278+E219	19.23333	17.83158	1869.06	3263.56	0.5296
whv+N102+E115	12.91626	6.54631	2024.84	3364.99	0.31206
whv+N134+E141	18.41034	11.87765	1785.31	4438.47	0.58924
whv+N197+E199	11.59327	9.17763	2195.67	2931.42	0.40088
whv+N270+E234	17.55289	15.06645	1614.59	3903.2	0.62144
whv+N287+E145	18.7233	12.96702	1715.48	3262.43	0.57828
whv+N354+E184	9.73645	4.69866	1725.2	1381.59	0.17404
whv+N442+E204	7.70358	3.92354	1442.32	882.681	0.10122
whv+N504+E14	12.54237	9.10499	2187.77	3610.32	0.4412
whv+N589+E65	14.32044	9.29825	2000.98	3673.09	0.4643
whv+N612+E216	6.78446	5.1425	1238.21	997.387	0.086
whw+N273+E136	21.61202	19.70788	1412.11	4538.11	0.6826
whw+N306+E42	25.957	23.88285	1431.78	4657.89	0.69692
whw+N339+E177	11.66218	8.38289	2080.65	2544.43	0.33472
whw+N33+E153	21.66458	20.51484	1434.27	2858.77	0.57524
whw+N36+E0	9.75532	8.83165	1943.56	1172.73	0.2779
whw+N36+E226	10.02024	8.67567	1568.91	1308.46	0.1864
whw+N486+E127	9.56224	5.19351	2037.73	1958.77	0.26088
whw+N533+E25	14.95625	13.52722	1686.04	2548.77	0.38158
whw+N556+E0	9.44534	8.30917	1991.99	1035.27	0.31694
whw+N666+E154	18.27738	14.87203	1759.34	4433.78	0.6011
whx+N144+E2	23.35912	21.80448	1138.13	4900.85	0.77056
whx+N197+E51	6.59007	4.19562	1448.96	792.74	0.09402
whx+N234+E154	14.57824	10.91183	1946.0	5313.41	0.5329
whx+N286+E127	5.62303	2.92134	0.0	0.0	0.0222
whx+N328+E201	13.47847	9.98833	1867.22	4195.43	0.495
whx+N328+E70	9.28315	6.21422	2186.33	3193.63	0.31814
whx+N442+E11	14.80238	12.64835	1661.08	3255.17	0.5746
whx+N442+E169	18.45591	13.82522	1615.08	3489.15	0.65896
whx+N504+E232	16.4884	13.58617	1614.11	3903.67	0.5837
whx+N667+E35	16.09476	12.558	1678.18	3696.14	0.61704
why+N16+E105	14.46589	12.23844	1900.25	3669.87	0.62174
why+N240+E158	7.77485	5.94116	2007.31	2299.62	0.19542
why+N289+E156	12.12383	9.95069	2091.55	3070.61	0.42818
why+N306+E147	13.09442	10.89596	2070.94	3961.97	0.52686
why+N30+E14	13.14529	11.12678	1960.61	2410.65	0.50224
why+N334+E21	18.65915	14.9395	1500.59	4871.85	0.66796
why+N339+E184	10.33322	5.93518	1961.63	1789.96	0.21868
why+N373+E189	16.11181	11.70104	1959.77	3089.72	0.56132
why+N406+E14	9.61084	8.00805	2346.36	3606.02	0.32402
why+N526+E154	15.31096	11.78122	1908.64	4001.59	0.57052
why+N526+E203	19.17668	16.66724	1476.25	4854.48	0.69388
why+N598+E220	12.62329	8.5291	2213.59	4115.03	0.43006
why+N643+E186	9.77831	6.69128	2030.87	2269.18	0.3159
whz+N108+E102	11.83738	5.4253	1710.39	982.253	0.20366
whz+N108+E192	12.9702	8.77226	2200.22	3478.26	0.41282
whz+N222+E168	8.18365	5.27526	2195.41	3126.69	0.19556
whz+N232+E139	8.62202	5.53994	1794.34	1624.83	0.18468
whz+N341+E63	8.38471	5.94231	2069.83	2145.37	0.2238
whz+N36+E192	10.52155	6.61321	2294.95	2826.93	0.30298
whz+N480+E151	11.85025	8.54345	1984.64	2882.96	0.3407
whz+N548+E201	12.58729	9.5646	2030.81	2808.45	0.37106
whz+N548+E84	10.17702	5.65254	1391.62	1264.49	0.1635
whz+N59+E147	12.82408	9.53336	2170.08	3423.27	0.43204
whz+N667+E11	12.94126	10.19209	2055.7	3202.52	0.49032
wia+N116+E138	10.17268	6.31645	2221.1	2198.89	0.29238
wia+N146+E139	10.52278	6.84874	2167.91	1918.8	0.28492
wia+N173+E71	11.4768	5.73821	2144.54	2284.17	0.2772
wia+N504+E73	11.70953	7.2621	2086.3	2626.04	0.32408
wib+N102+E52	13.09047	10.12872	1712.7	2598.26	0.36132
wib+N125+E71	8.08649	5.07031	1746.69	1606.16	0.14454
wib+N198+E51	6.56373	3.3917	1117.29	687.937	0.05606
wib+N234+E120	9.68585	6.89174	2469.03	4356.66	0.3319
wib+N308+E27	5.5776	3.59383	1739.84	921.687	0.10474
wib+N343+E11	12.30942	8.37364	2250.36	3296.55	0.3659
wib+N433+E171	7.95524	5.44055	1678.57	1568.68	0.15606
wib+N433+E201	9.84644	7.16873	2381.24	3515.21	0.3456
wib+N442+E105	11.03394	7.19057	2429.9	2827.53	0.43486
wib+N442+E71	10.58981	5.78705	2126.59	2082.43	0.22866
wib+N489+E206	10.30251	5.61442	1660.22	1685.49	0.1855
wib+N9+E84	7.45239	3.79689	1135.19	913.651	0.07084
wid+N232+E162	8.21874	5.30597	1481.75	1136.68	0.13842
wid+N232+E171	9.88897	5.75104	1434.47	1192.47	0.1571
wid+N278+E76	9.55332	5.75007	1685.51	1213.0	0.17054
wid+N356+E50	7.7168	4.50326	1458.36	1471.02	0.12304
wid+N541+E202	11.38478	6.51684	2013.43	1989.19	0.23212
wid+N86+E186	8.28031	5.90639	2232.3	2135.0	0.217
wie+N144+E27	6.92847	5.44966	2580.35	1814.49	0.24006
wie+N278+E119	7.72586	4.52895	2059.91	1660.24	0.14878
wie+N356+E102	6.27442	3.63485	236.848	94.2404	0.03528
wie+N356+E166	7.28611	5.25967	1541.96	1518.3	0.1165
wie+N356+E201	8.31782	5.01163	1883.14	2193.49	0.16334
wie+N356+E57	8.71202	5.57493	1940.59	2327.69	0.19394
wie+N356+E79	7.30585	5.35334	1209.12	1269.92	0.09866
wie+N508+E202	11.03467	8.19662	2219.74	2895.04	0.34406
wie+N628+E168	8.06995	4.80208	2081.33	2476.71	0.16136
wie+N628+E185	7.21769	4.28469	1602.97	908.942	0.11246
wie+N628+E45	8.33537	6.13428	2708.99	3990.14	0.33526
wif+N125+E27	4.77852	3.10487	612.81	311.016	0.02764
wif+N144+E162	4.92014	2.76433	0.0	0.0	0.0
wif+N179+E18	5.05892	2.88761	0.0	0.0	0.01606
wif+N198+E14	6.93824	3.43405	623.471	461.035	0.0367
wif+N232+E105	8.54618	5.46921	2116.79	1712.85	0.18516
wif+N270+E38	6.62883	5.28584	2467.45	2150.58	0.1809
wif+N278+E33	10.17418	7.08396	2537.87	3798.66	0.40646
wif+N308+E175	6.32628	2.93374	0.0	0.0	0.04354
wif+N343+E111	7.77154	4.39154	2151.86	2443.11	0.16882
wif+N343+E143	5.81609	2.93407	0.0	0.0	0.04052
wif+N343+E208	10.51588	5.12663	1962.47	1806.04	0.21256
wif+N354+E228	4.77177	2.49475	0.0	0.0	0.0
wif+N422+E35	10.02726	6.48301	2545.99	3325.15	0.2751
wif+N589+E43	5.65524	2.28246	0.0	0.0	0.0
wif+N86+E31	9.27702	5.81914	2521.85	2872.96	0.27624
wig+N421+E50	11.48403	9.26504	2078.68	1637.07	0.37526
wig+N554+E139	8.88063	6.26772	2176.68	2243.55	0.23934
wig+N589+E146	10.40407	8.72153	2305.13	2754.17	0.37596
wip+N16+E0	9.60004	8.83371	1983.5	1305.0	0.28242
wiu+N577+E128	7.59065	5.35775	1815.67	1576.27	0.15434
wiu+N643+E57	8.06624	6.61028	2532.92	3149.73	0.32934
wiu+N86+E138	9.95613	4.7526	2071.9	1997.81	0.1855
wiv+N123+E219	12.11014	8.58103	2428.71	3779.16	0.41946
wiv+N135+E206	6.21522	4.11075	185.797	111.791	0.02198
wiv+N220+E226	5.65068	2.70465	0.0	0.0	0.0
wiv+N394+E147	10.92047	8.00697	2407.1	3452.01	0.38636
wiv+N567+E57	11.84496	9.60351	2357.22	3492.27	0.46914
wiv+N595+E48	8.0249	6.13035	1905.01	2037.07	0.16346
wiv+N657+E132	9.39383	7.02098	2442.04	3372.93	0.32834
wiv+N691+E151	10.91078	7.66859	2341.32	2658.23	0.30524
wiv+N694+E69	6.27841	2.88072	0.0	0.0	0.01902
wix+N117+E50	24.73544	22.67385	1449.02	4207.02	0.66984
wix+N186+E210	43.21925	41.22022	718.858	6200.15	0.88012
wix+N245+E149	24.21047	21.52994	1337.17	3507.69	0.6896
wix+N415+E89	40.25704	38.60242	1031.99	5810.99	0.7837
wix+N519+E162	30.25551	28.97602	1118.13	5555.03	0.74746
wix+N682+E210	35.77003	33.16807	901.463	3495.78	0.81532
wiy+N137+E91	22.13525	16.91239	1407.93	6318.01	0.74344
wiy+N285+E133	27.1259	25.34128	1556.4	5015.52	0.66414
wiy+N298+E51	36.57535	36.1903	1427.77	3181.99	0.55566
wiy+N499+E82	16.57982	13.79352	1806.27	4448.18	0.63502
wiy+N60+E89	24.01166	23.41308	1504.83	2039.18	0.33928
wiy+N713+E167	12.21031	7.43518	2255.38	4174.65	0.3385
wiz+N717+E48	11.37237	7.94545	2354.89	4593.63	0.44298
wja+N144+E132	13.83753	9.78508	1963.37	2160.04	0.44042
wja+N144+E158	14.25694	9.01423	1881.78	1946.64	0.42412
wja+N179+E120	14.07441	12.19117	1918.78	3135.48	0.46906
wja+N179+E228	14.52469	11.29005	1914.4	2397.62	0.41612
wja+N179+E58	10.05421	5.07616	1969.27	1868.66	0.20512
wja+N278+E139	11.098	7.17489	1820.02	1441.94	0.27118
wja+N278+E172	19.6808	14.87015	1703.11	3036.91	0.62028
wja+N356+E98	26.14304	20.48979	1374.37	5749.87	0.69612
wja+N541+E137	18.03033	10.8529	1667.67	2933.41	0.43998
wja+N541+E175	14.66475	9.38929	1994.92	2912.06	0.43292
wja+N541+E202	16.41607	10.14225	1942.93	3006.89	0.47744
wja+N667+E202	13.4783	8.82275	2016.51	2064.71	0.40802
wja+N691+E66	14.96457	11.01561	1840.8	2276.22	0.4997
wjb+N125+E131	22.55424	20.85155	1408.41	1918.52	0.46924
wjb+N125+E24	32.77962	29.91144	1405.06	4363.4	0.6902
wjb+N198+E119	23.20378	20.44503	1770.87	3503.89	0.52546
wjb+N287+E220	24.35876	23.32254	1393.93	2158.17	0.49876
wjb+N433+E0	14.75991	13.44427	1553.21	1367.33	0.34986
wjb+N433+E51	17.89754	16.29327	1425.02	1578.69	0.39632
wjb+N442+E37	29.06746	26.47955	1222.51	1863.8	0.59918
wjc+N446+E51	11.86753	8.87741	1272.24	814.43	0.15902
wjc+N599+E14	15.94792	10.78385	2056.87	2352.6	0.32454
wjd+N248+E73	15.29045	6.36166	2113.48	2275.44	0.37052
wjd+N289+E221	21.20565	9.2379	1914.78	4306.27	0.54122
wjd+N31+E25	15.83433	5.98215	1888.3	2207.66	0.36018
wjd+N328+E175	14.17369	8.51796	2092.82	3510.54	0.38192
wjd+N328+E216	14.03182	7.60715	1998.43	3515.66	0.36438
wjd+N373+E173	13.45501	6.34235	1900.39	1557.67	0.28942
wjd+N379+E79	12.84462	4.63417	1527.0	1404.58	0.2349
wjd+N465+E113	20.82898	10.54044	1756.7	3721.23	0.5486
wjd+N465+E212	9.12184	4.08148	1295.94	943.172	0.13596
wjd+N526+E95	14.89881	5.18492	1931.38	1904.66	0.31952
wjd+N540+E102	11.1281	4.77599	1408.83	835.258	0.17956
wjd+N659+E150	20.12371	8.88669	1911.45	3286.57	0.49776
wjd+N694+E219	16.78858	7.11811	2206.04	4667.65	0.45946
wje+N276+E103	18.10839	12.37614	1828.96	2689.02	0.62032
wje+N282+E191	28.77749	26.33558	845.201	6660.57	0.84446
wje+N32+E13	12.74877	10.04889	2198.25	3912.16	0.52216
wje+N32+E76	12.80414	9.30248	2157.1	4036.93	0.52896
wje+N393+E16	13.31711	10.41062	1976.66	3245.29	0.49416
wje+N520+E107	22.29439	21.03479	1186.76	5686.72	0.76916
wje+N627+E61	20.65165	17.19302	1385.67	5323.47	0.72572
wje+N708+E233	18.46179	15.25102	1674.15	5160.7	0.63618
wjf+N164+E158	14.83362	13.75434	2081.3	3570.43	0.52882
wjf+N164+E232	25.33571	22.72518	1378.43	5292.97	0.72518
wjf+N32+E134	17.53726	13.26149	1841.97	4227.99	0.54388
wjf+N34+E72	19.92217	18.20383	1643.36	4090.53	0.5663
wjf+N515+E136	36.59977	34.78388	831.417	6433.12	0.83818
wjf+N708+E130	19.51092	17.20458	1664.86	6318.86	0.65136
wjf+N708+E166	21.34333	19.4328	1591.89	5902.21	0.67174
wjf+N73+E102	12.88907	11.51561	2018.88	1504.42	0.35906
wjf+N73+E148	28.54365	27.30306	1132.95	5699.51	0.78342
wjf+N93+E69	22.74799	17.2343	1477.35	6079.44	0.6925
wjg+N156+E168	8.86536	5.56034	2353.84	2687.95	0.2628
wjg+N156+E197	9.92628	7.33323	2144.19	2496.43	0.32448
wjg+N164+E0	5.03869	2.65932	0.0	0.0	0.0
wjg+N188+E73	13.41657	10.92482	2202.36	4441.09	0.45834
wjg+N267+E26	15.53744	13.0668	2067.56	6359.01	0.58516
wjg+N267+E40	20.3601	16.48379	1445.11	6312.1	0.70958
wjg+N310+E163	13.01234	10.34455	1988.04	5433.53	0.5933
wjg+N371+E97	16.7253	13.3799	1567.06	6155.27	0.69726
wjg+N385+E199	7.4026	5.67288	2711.35	3257.44	0.2531
wjg+N393+E0	5.20696	3.41634	1499.75	901.589	0.06464
wjg+N393+E218	20.69246	15.94533	1509.58	4964.78	0.69318
wjg+N50+E147	21.11934	17.20551	1268.8	7273.64	0.7491
wjg+N562+E182	13.07302	10.3494	2162.93	3562.47	0.52948
wjg+N562+E98	23.36881	18.06388	1100.13	4879.4	0.776
wjg+N700+E29	22.46698	17.69633	1389.36	3707.04	0.70914
wjg+N719+E107	17.41025	14.91461	1525.0	6787.26	0.70348
wjg+N76+E77	22.20476	17.93872	1269.31	7563.77	0.76132
wjh+N113+E14	32.12957	31.39767	1329.04	4219.69	0.70632
wjh+N398+E8	38.64684	36.97261	990.695	4967.01	0.8071
wji+N256+E199	23.66809	22.51177	1697.55	5220.81	0.66582
wji+N267+E102	24.6601	23.3531	1592.49	1751.79	0.48644
wji+N371+E154	27.36192	24.19877	1349.16	5658.63	0.73482
wji+N68+E212	21.07153	20.22402	2099.81	4226.05	0.48842
wji+N73+E84	17.87858	15.65319	1826.3	3232.5	0.50206
wji+N76+E15	20.22445	19.4342	1664.64	4952.38	0.63708
wjk+N206+E199	13.36941	11.03726	2162.63	3551.34	0.47772
wjk+N482+E204	9.72152	7.45844	1969.87	1765.79	0.2709
wjk+N651+E13	12.42175	10.15408	2017.24	2635.87	0.4272
wjl+N206+E217	7.53707	3.91815	1552.86	1431.38	0.12884
wjl+N206+E25	9.1436	5.39737	2315.83	2496.9	0.24174
wjl+N254+E211	12.96964	7.18459	2130.59	3201.07	0.38524
wjl+N300+E158	12.57599	8.77868	2070.58	3145.95	0.49068
wjl+N300+E217	9.53151	5.12561	2005.39	2311.99	0.22078
wjl+N383+E204	7.74862	4.95887	1906.92	1553.95	0.15752
wjl+N391+E135	12.75664	8.70938	2092.64	3496.96	0.46232
wjl+N391+E57	10.74238	8.72603	2432.07	3775.15	0.4941
wjl+N391+E72	9.76499	7.01629	2462.59	3319.26	0.40014
wjl+N572+E217	7.61604	3.96219	1587.91	1584.36	0.12262
wjm+N254+E199	7.57865	4.46882	2041.51	1800.47	0.14166
wjm+N254+E98	12.56498	9.184	2180.32	4984.45	0.53232
wjm+N272+E210	27.39158	21.81088	1255.75	4491.95	0.7579
wjm+N272+E3	29.00465	27.00879	1175.93	4610.03	0.75128
wjm+N300+E38	22.27986	20.61739	1382.41	4561.2	0.73046
wjm+N300+E63	11.95229	9.68335	2266.36	3283.85	0.42732
wjm+N300+E89	13.69544	8.90825	1740.8	2292.05	0.36578
wjm+N332+E158	18.24506	16.22126	1645.58	4087.59	0.64098
wjm+N332+E15	18.56612	16.36051	1603.65	4065.92	0.64146
wjm+N332+E166	21.01341	19.74547	1427.23	4408.27	0.69646
wjm+N332+E58	16.71677	12.38739	1886.69	3879.89	0.5551
wjm+N383+E112	8.54678	6.2897	2231.24	2858.68	0.26702
wjm+N383+E173	6.04303	3.56647	600.861	497.696	0.05158
wjm+N383+E32	10.57077	7.14663	2461.14	4131.15	0.34532
wjm+N651+E10	35.79704	32.22063	844.205	6713.99	0.85088
wjm+N651+E139	10.84609	7.9361	2279.5	2735.87	0.33406
wjm+N651+E173	11.92437	6.73612	1999.34	2372.24	0.28504
wjn+N206+E219	18.97743	12.93409	1768.26	4483.32	0.62472
wjn+N242+E128	10.73554	8.24786	2041.67	2468.05	0.30478
wjn+N242+E166	14.48392	6.65865	2017.5	3098.35	0.43898
wjn+N254+E19	12.75114	9.54977	2013.05	2537.07	0.46582
wjn+N391+E63	12.29368	6.63549	2087.96	2362.3	0.36734
wjn+N651+E37	17.94863	8.40177	1883.2	3171.96	0.54714
wjn+N651+E43	17.63858	9.16784	1727.41	3153.74	0.54074
wjo+N133+E195	13.22558	11.74611	2405.79	4013.27	0.39834
wjo+N133+E81	15.69138	12.21205	2200.07	4653.28	0.50582
wjo+N133+E85	12.45681	10.03052	2373.51	3650.56	0.36812
wjo+N172+E130	15.77648	11.56474	2117.14	2954.97	0.35114
wjo+N172+E146	13.58116	12.19731	2474.11	3060.37	0.37758
wjo+N172+E156	15.96041	14.12539	2182.94	3272.28	0.38538
wjo+N206+E105	16.44586	14.19367	2067.97	3661.81	0.58924
wjo+N206+E54	16.49693	13.60737	2125.47	4297.91	0.58028
wjo+N254+E106	14.27405	10.9124	1629.36	2163.62	0.3309
wjo+N254+E160	8.01662	5.37909	957.695	537.713	0.1032
wjo+N300+E137	12.15549	10.20379	2069.56	2736.57	0.25942
wjo+N300+E138	9.06415	6.70678	1977.48	1916.45	0.20676
wjo+N300+E58	9.03257	4.41517	1642.96	1388.21	0.13764
wjo+N300+E5	18.83492	17.3418	2038.18	4714.16	0.5621
wjo+N332+E71	24.51117	22.85324	1435.64	4347.24	0.67122
wjo+N383+E211	12.43707	10.49881	2111.76	2987.55	0.27382
wjo+N391+E175	11.62193	10.2585	2467.51	3042.2	0.38644
wjo+N391+E5	18.99682	16.08546	1792.4	4461.15	0.61488
wjo+N391+E7	24.90882	24.29699	1297.0	4919.89	0.75448
wjo+N482+E128	8.62221	7.25989	1007.2	830.878	0.13256
wjo+N482+E225	24.39594	22.59937	1660.57	5880.32	0.66774
wjo+N572+E132	10.01415	7.37721	2461.09	2645.32	0.2718
wjo+N572+E179	17.02176	14.30067	2023.49	4469.9	0.5486
wjo+N572+E212	6.69977	4.84362	1416.16	1063.87	0.0919
wjo+N572+E60	14.33116	12.60846	2199.07	3114.8	0.39604
wjp+N254+E118	19.8147	16.25271	1462.41	3890.18	0.65452
wjp+N254+E3	23.12413	18.23882	1247.91	4495.43	0.74316
wjp+N272+E166	15.43529	13.22167	1697.89	3545.86	0.58848
wjp+N364+E17	31.21038	28.82655	910.027	5652.5	0.8097
wjp+N364+E186	22.52757	20.36246	1249.97	4213.1	0.70918
wjp+N364+E52	18.96538	13.48559	1573.58	4279.18	0.61632
wjp+N482+E81	15.0858	10.87113	1728.55	3881.99	0.57108
wjp+N572+E128	14.93012	10.31197	1833.88	3143.71	0.49726
wjp+N651+E18	15.08695	13.02491	1751.52	3230.83	0.54332
wjp+N651+E57	17.48074	15.51328	1547.66	3989.49	0.66766
wjq+N206+E146	12.20448	8.78808	2059.47	2978.24	0.50066
wjq+N206+E70	12.27506	8.0164	2263.0	2966.81	0.45104
wjq+N242+E217	11.29958	7.10755	1943.37	2382.18	0.25542
wjq+N300+E79	13.16852	6.73229	1922.79	2650.75	0.35132
wjq+N671+E138	10.68926	6.47262	2245.86	2783.44	0.34536
wjr+N133+E147	38.90985	37.04229	1304.73	4927.43	0.71322
wjr+N172+E123	30.15043	25.3902	1464.67	4179.6	0.6741
wjr+N242+E153	21.89142	17.70488	1774.03	3075.19	0.47254
wjr+N242+E51	14.91176	11.19071	1788.22	1481.1	0.28086
wjr+N482+E50	15.5406	11.93512	1951.89	2190.96	0.34392
wjr+N671+E120	29.90665	25.17175	1474.01	3982.55	0.66774
wjs+N254+E108	10.04439	5.62899	1841.54	1671.72	0.18414
wjs+N254+E123	12.70352	8.38316	2274.31	4146.31	0.50756
wjs+N254+E201	12.33401	7.96107	2328.01	3510.32	0.44322
wjs+N482+E138	9.99194	5.3645	2111.39	2164.72	0.22378
wjs+N482+E220	8.61576	5.67725	2147.08	2206.82	0.23614
wjt+N254+E123	32.05818	31.69164	1657.02	3898.41	0.62234
wjt+N391+E95	31.24916	30.48175	1544.85	2392.17	0.5229
wjv+N172+E141	14.83235	11.04484	1895.87	5117.03	0.61068
wjv+N272+E68	20.30824	14.94649	1500.97	4734.33	0.69572
wjv+N272+E8	16.88477	12.75166	1765.71	4506.14	0.63946
wjv+N300+E180	12.65744	9.19208	2166.51	3287.33	0.42116
wjv+N332+E215	17.29001	14.89169	1605.64	4730.95	0.65854
wjv+N364+E153	11.28939	8.87723	2304.96	4211.98	0.41838
wjv+N364+E98	19.23248	15.33102	1560.98	6114.82	0.68632
wjv+N391+E185	11.90492	8.69989	2085.26	1873.86	0.4107
wjv+N572+E86	12.78394	10.79717	2058.5	4326.07	0.50886
wjv+N651+E190	15.72428	12.39759	2025.43	5314.16	0.55294
wjv+N651+E219	13.17241	9.54884	2212.71	4630.37	0.51286
wjv+N671+E225	23.15578	18.05649	1188.26	5972.93	0.77524
wjw+N172+E101	19.42103	17.55781	1580.98	5988.42	0.6946
wjw+N172+E10	26.80297	22.99692	1116.36	6582.62	0.79766
wjw+N172+E40	18.33309	16.30304	1724.32	4914.1	0.63984
wjw+N254+E112	17.24185	15.04059	2023.1	4281.92	0.56072
wjw+N254+E218	20.99816	16.78802	1809.23	5280.43	0.64436
wjw+N254+E61	19.24817	16.57994	1811.7	4938.37	0.6232
wjw+N272+E116	16.66774	11.30986	1753.22	4713.77	0.59702
wjw+N482+E43	8.27931	5.42737	2452.07	2865.09	0.24798
wjw+N572+E203	16.15767	13.16943	1760.63	5795.37	0.64046
wjx+N172+E180	33.11416	32.35902	1611.29	2923.19	0.53692
wjx+N206+E184	21.83011	20.52613	1808.96	2582.45	0.43572
wjx+N242+E132	27.31765	26.82608	1201.43	1544.8	0.50204
wjx+N383+E65	33.48253	31.81191	1627.79	5419.77	0.6505
wjx+N391+E204	32.32141	31.43786	1574.45	2431.85	0.56644
wjx+N482+E182	31.76123	30.93837	1694.21	3140.75	0.59208
wjx+N651+E71	37.58959	37.14956	1477.53	3674.47	0.62468
wjx+N671+E67	23.13818	22.21897	1900.01	3117.29	0.49064
wjx+N671+E89	29.72109	28.88211	1450.72	2171.34	0.42846
wjy+N172+E211	35.01281	33.90351	1545.57	3654.34	0.58436
wjy+N242+E166	34.82915	34.50315	1553.47	3545.23	0.61552
wjy+N242+E73	35.30294	34.83212	1478.54	3000.0	0.58044
wjy+N300+E18	38.45466	38.04877	1527.4	3618.88	0.62108
wjy+N300+E72	37.36208	36.99611	1497.1	3762.86	0.6435
wjy+N391+E72	41.30674	40.93414	1403.96	3513.36	0.67204
wjy+N651+E162	31.62418	31.06908	1637.19	2960.79	0.55274
wjy+N671+E71	33.18741	32.6705	1604.32	3349.7	0.56648
wjz+N172+E153	33.48982	32.618	1668.85	3579.18	0.57062
wjz+N242+E217	17.88035	16.8711	1043.24	1028.33	0.29156
wjz+N383+E102	20.58929	19.27106	1226.5	761.464	0.30558
wjz+N482+E89	22.92497	21.73851	782.45	741.339	0.2918
wjz+N651+E159	34.42426	33.43091	1463.78	2843.44	0.54516
wjz+N671+E166	34.05852	33.5771	1562.96	3541.69	0.63032
wka+N133+E211	26.29653	24.86953	1595.39	3110.32	0.47754
wka+N133+E222	34.04971	33.6816	1455.45	5324.63	0.69578
wka+N172+E192	27.23314	26.5535	1762.93	3395.1	0.53304
wka+N206+E29	23.43204	22.93503	1806.37	2582.77	0.45644
wka+N242+E132	29.13335	28.80932	1817.64	3244.32	0.54022
wka+N254+E192	22.96808	22.02795	1878.27	3018.69	0.46834
wka+N272+E102	26.88473	26.36194	1446.1	1133.81	0.4135
wka+N272+E168	28.67799	27.53954	1834.64	3343.74	0.5047
wka+N364+E57	33.64987	33.1152	1558.62	5061.54	0.6781
